PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,painting_id,artist
-1.8643872,-2.4521167,-2.0662816,1.6079488,1.967741,-2.4054017,-2.645078,0.9904502,0.15665308,-3.3527508,bacon_8,francis-bacon
-1.3744079,-2.5647337,-2.317211,1.8780074,1.6556512,-2.377293,-2.3646512,1.2135448,0.17326027,-3.5030715,bacon_80,francis-bacon
-1.7504725,-2.8333902,-2.4306872,1.8907466,1.6903465,-2.550095,-2.6863718,1.3364495,0.5315211,-3.6871133,bacon_9,francis-bacon
0.2952788,-0.061534397,0.3855199,-0.19859284,-0.25480175,0.21156394,0.02403742,-0.04692663,-0.08784977,0.37625393,balke_1,peder-balke
0.26633525,0.34189576,0.42951295,-0.38645118,-0.1289889,0.70103323,0.11352661,0.21512419,-0.01569787,0.37568808,balke_10,peder-balke
0.1951879,0.23874997,0.17842263,-0.13001305,-0.12925509,0.23390871,-0.12930392,0.113261126,0.08797073,0.1385767,balke_11,peder-balke
0.23587474,0.3270942,0.13311717,-0.003383942,-0.34027642,0.32578552,-0.17246924,0.11951941,-0.036082745,0.30929032,balke_12,peder-balke
0.20144284,0.060128234,0.20579249,-0.114774644,-0.23520976,0.39717865,-0.056253046,0.18775515,-0.12629832,0.32406107,balke_13,peder-balke
0.112629786,0.03397976,0.407526,-0.13399105,-0.21045533,0.36224806,0.02339425,0.19271958,-0.012469295,0.31063473,balke_14,peder-balke
0.30916014,0.16149423,0.2787485,-0.13140139,-0.31114107,0.46453056,-0.004547365,0.07743001,-0.12044491,0.38568547,balke_15,peder-balke
0.31937274,0.3078691,0.0013247281,-0.071413636,-0.11776893,0.61308914,-0.09653005,0.2323114,0.15189472,0.11743435,balke_16,peder-balke
0.105506614,0.058352,0.10809633,0.13291782,-0.28651297,0.14016578,-0.20519753,0.18192054,-0.0947453,0.17182009,balke_17,peder-balke
0.32885736,0.06233429,0.4703352,-0.33072105,-0.16974948,0.40739855,0.12852035,-0.07811105,-0.09185268,0.44429618,balke_2,peder-balke
0.24918857,0.01873848,0.16028838,-0.043603286,-0.09672099,0.26337913,-0.060271204,0.22160779,-0.22377485,0.12699366,balke_3,peder-balke
0.3223045,0.1832144,0.28431067,-0.25937948,-0.25144228,0.47443792,0.026622321,0.02891456,-0.09087828,0.38588628,balke_4,peder-balke
0.36623156,0.24364994,0.15350689,-0.07655913,-0.31669614,0.5484972,-0.16610688,0.41434202,-0.16943227,0.32091072,balke_5,peder-balke
0.4110001,0.22161867,0.32295385,-0.191876,-0.20190686,0.6520558,-0.09126529,0.25200692,-0.12000543,0.44729212,balke_6,peder-balke
0.32239252,0.105679534,-0.13896799,0.02575149,-0.018996514,0.22682193,-0.097839326,0.2055708,-0.08645873,-0.07386379,balke_7,peder-balke
0.27511853,0.10994024,0.09316421,-0.12477079,-0.082332544,0.48128346,0.0063170716,0.16673827,0.17540729,0.21125919,balke_8,peder-balke
0.1404078,0.22062513,-0.112157546,-0.047272608,0.016337797,0.42103964,-0.019975856,0.26520547,0.083880186,-0.06762703,balke_9,peder-balke
-2.004972,-3.1768084,-3.0814242,2.3689778,2.3862898,-3.1769257,-3.494685,1.3980666,0.36599594,-4.7428455,baselitz_1,georg-baselitz
-2.175624,-3.2231767,-2.8388736,2.4191482,1.7318083,-3.4102,-3.6225693,1.6540798,0.7669413,-4.485823,baselitz_10,georg-baselitz
-1.9303287,-3.2662663,-2.8776379,2.4276378,2.3542013,-3.3615997,-3.4015167,1.2303292,0.07043019,-4.708965,baselitz_11,georg-baselitz
-2.1989627,-3.5858276,-2.3784394,2.1840038,1.9142604,-3.1448498,-3.477615,1.6747336,0.6443953,-3.9791412,baselitz_12,georg-baselitz
-1.9122653,-3.241059,-2.5569026,2.1835995,2.3885045,-3.3221407,-3.4156456,1.3363037,-0.10087478,-4.4455357,baselitz_13,georg-baselitz
-2.0218976,-3.0692577,-2.5020695,2.1396039,2.3553932,-2.969441,-3.1805663,1.3491676,-0.006174274,-4.293254,baselitz_14,georg-baselitz
-2.0878005,-3.3465369,-2.700824,2.3488636,2.2765496,-3.3904428,-3.704241,1.3834695,0.20961893,-4.607608,baselitz_15,georg-baselitz
-2.153083,-3.6169994,-2.6243875,2.325606,2.3516,-3.3641045,-3.6889868,1.4979537,0.22019848,-4.489673,baselitz_16,georg-baselitz
-2.193282,-3.703359,-2.3827205,2.2738216,2.4529479,-3.15243,-3.62841,1.6149935,0.18409953,-4.4272313,baselitz_17,georg-baselitz
-1.9675137,-3.4354496,-2.4258223,2.129006,2.5226612,-3.2631795,-3.4953983,1.306187,-0.033516996,-4.4426155,baselitz_18,georg-baselitz
-2.0978963,-3.09661,-2.875668,2.367797,2.5451245,-3.3252895,-3.4310868,1.2316858,-0.17961806,-4.90763,baselitz_19,georg-baselitz
-2.2374485,-3.5317504,-2.530622,2.0714822,2.3885038,-3.182317,-3.4430609,1.6627235,0.44155508,-4.502139,baselitz_2,georg-baselitz
-1.9530157,-3.0443523,-2.9130285,2.4295013,2.3876665,-3.1061826,-3.461556,1.476533,-0.20801426,-4.7089148,baselitz_20,georg-baselitz
-2.1555765,-3.1313367,-2.819364,2.479276,2.3000715,-3.3803132,-3.6876028,1.3026001,0.014219444,-4.864419,baselitz_21,georg-baselitz
-2.157368,-3.5343616,-2.3644748,2.0626314,2.4439516,-3.0729442,-3.259959,1.4792986,0.4345074,-4.2815847,baselitz_22,georg-baselitz
-1.9946367,-3.4847448,-2.7899582,2.3270912,2.1116893,-3.417993,-3.2212565,1.4368049,0.6079985,-4.392357,baselitz_23,georg-baselitz
-1.943559,-3.0753746,-2.8928044,2.5643146,2.1935902,-3.327943,-3.5566852,1.3388852,-0.4627332,-4.618895,baselitz_24,georg-baselitz
-1.9300526,-3.0070548,-3.1159878,2.4651735,2.5153255,-3.3280783,-3.2784524,1.2134733,-0.057655968,-5.0795755,baselitz_25,georg-baselitz
-2.0626457,-3.189362,-2.8919325,2.415054,2.1181111,-3.3810742,-3.5460317,1.4528679,0.28935286,-4.6159086,baselitz_26,georg-baselitz
-2.0357537,-3.0742836,-3.0819595,2.3269556,2.3125708,-3.1679835,-3.4744852,1.4395877,0.5381998,-4.827113,baselitz_27,georg-baselitz
-2.0354786,-3.4230962,-3.3882623,2.3278747,2.5284545,-3.558812,-3.5228393,1.3987919,0.25509137,-4.742765,baselitz_28,georg-baselitz
-1.9714292,-2.8924568,-2.9700525,2.3430605,2.2035165,-3.1974301,-3.6407554,1.3884361,0.13366853,-4.654198,baselitz_29,georg-baselitz
-2.2320106,-3.4666016,-2.6552634,2.3486419,2.074175,-3.4108148,-3.8769655,1.5791161,0.47318524,-4.4480004,baselitz_3,georg-baselitz
-1.9329201,-2.819089,-2.8059993,2.3571358,2.3006537,-3.1240623,-3.3178585,1.2743931,-0.07071534,-4.529947,baselitz_30,georg-baselitz
-2.1781993,-2.7991788,-2.9037743,2.5298421,1.8040544,-3.0895698,-3.3158364,1.4479561,0.37491497,-4.5570955,baselitz_31,georg-baselitz
-2.2379625,-3.3168871,-2.6660142,2.3135104,1.9250083,-3.2189012,-3.6131313,1.5800147,0.41471604,-4.337599,baselitz_32,georg-baselitz
-2.0267432,-2.9299567,-3.244444,2.403376,2.282879,-3.3555973,-3.5249481,1.3810499,0.3492116,-4.8169866,baselitz_33,georg-baselitz
-2.0710688,-3.2371135,-2.2567153,2.1123517,2.5079484,-2.9403942,-3.0941641,1.3907747,0.08119789,-4.3632565,baselitz_4,georg-baselitz
-1.9966778,-2.883613,-2.7426112,2.110402,2.2890754,-2.9619503,-3.2590535,1.322417,0.13033688,-4.309174,baselitz_5,georg-baselitz
-2.1659372,-3.5627933,-2.6503108,2.156131,2.4077723,-3.231072,-3.3776221,1.4843132,0.1834543,-4.562035,baselitz_6,georg-baselitz
-2.2830555,-3.3902285,-2.3179219,2.1860666,1.9975548,-3.098017,-3.3187675,1.514183,0.3625345,-4.082747,baselitz_7,georg-baselitz
-2.2328908,-3.5811672,-2.6343417,2.0894697,2.4795737,-3.1141167,-3.329921,1.5852779,0.31831867,-4.4526906,baselitz_8,georg-baselitz
-1.8989198,-3.3805387,-3.0416577,2.415345,2.0742564,-3.3842783,-3.1858692,1.5083157,0.45844144,-4.4151707,baselitz_9,georg-baselitz
-2.0512068,-3.4380295,-3.1615803,2.6862328,2.2144058,-3.6646097,-4.084336,1.4810643,0.061658714,-4.907495,basquiat_1,jean-michel-basquiat
-2.3230247,-4.0784607,-2.9324324,2.550764,2.3325238,-3.980689,-4.417638,1.612381,0.48132992,-4.9455934,basquiat_10,jean-michel-basquiat
-2.2835724,-3.7810092,-3.1696131,2.6187458,2.8028402,-3.6175299,-3.8626335,1.668047,0.23776144,-5.3853245,basquiat_11,jean-michel-basquiat
-2.3268194,-3.549782,-3.6581516,2.8232477,2.3262308,-3.8793154,-4.20989,1.7329224,0.5515359,-5.5701613,basquiat_12,jean-michel-basquiat
-2.196966,-3.8780031,-3.72674,2.8551388,2.295295,-3.702558,-3.647094,1.4069766,0.9436032,-5.144433,basquiat_13,jean-michel-basquiat
-2.1532328,-3.8235621,-2.5910745,2.5010934,1.9356742,-3.5455933,-3.9600813,1.6561677,0.2540141,-4.5058956,basquiat_14,jean-michel-basquiat
-2.2475955,-4.05305,-3.1902444,2.5977414,2.5430512,-4.100391,-4.27345,1.5654882,0.4076212,-5.0766387,basquiat_15,jean-michel-basquiat
-2.438103,-4.0889716,-3.2986872,2.6304526,2.5844684,-4.307557,-4.311794,1.4018422,0.35573986,-5.3724527,basquiat_16,jean-michel-basquiat
-2.2406757,-3.8213835,-3.4834142,2.767717,2.479963,-4.0756216,-4.145767,1.4026242,0.17019336,-5.385252,basquiat_17,jean-michel-basquiat
-2.3532102,-4.146217,-2.8672388,2.5608854,2.317439,-3.7430584,-4.075765,1.5854989,0.5349751,-5.0988584,basquiat_18,jean-michel-basquiat
-2.2047174,-3.6404867,-3.1334922,2.4398816,2.5382953,-3.654187,-4.127767,1.6074945,0.5510108,-4.9935536,basquiat_19,jean-michel-basquiat
-2.3418984,-4.057356,-3.0579517,2.6081235,2.5912015,-3.8695936,-4.1918573,1.6763804,0.55031365,-5.0616508,basquiat_2,jean-michel-basquiat
-1.7257817,-2.7943742,-3.3458261,2.438203,2.4325705,-3.3842616,-3.6758246,1.1314772,0.040717687,-4.9621854,basquiat_20,jean-michel-basquiat
-2.3019888,-3.931458,-3.3355763,2.6287317,2.4915204,-3.7225354,-4.133589,1.8171834,0.4817328,-5.296038,basquiat_21,jean-michel-basquiat
-2.2420135,-3.6899614,-3.295747,2.5981271,2.4576082,-3.6171052,-3.9585245,1.695579,0.266697,-5.257571,basquiat_22,jean-michel-basquiat
-2.36934,-3.8656673,-2.7839904,2.5410755,2.216888,-3.5583506,-3.8336296,1.595156,0.986822,-4.67496,basquiat_23,jean-michel-basquiat
-2.2318547,-3.8082662,-3.1689923,2.8004425,2.5444074,-3.8262959,-4.2153306,1.5566617,0.11035435,-5.343849,basquiat_24,jean-michel-basquiat
-2.3869994,-3.9765122,-3.010776,2.6434135,2.655804,-3.693398,-3.9632475,1.6795673,0.33653593,-5.252821,basquiat_25,jean-michel-basquiat
-2.3072462,-3.8552613,-2.943634,2.5724587,2.247865,-3.7312179,-4.290795,1.767516,0.27555487,-4.750204,basquiat_26,jean-michel-basquiat
-2.276678,-4.047017,-2.6715956,2.5234432,2.1992404,-3.6656208,-3.9540603,1.6623633,0.49832374,-4.7160244,basquiat_27,jean-michel-basquiat
-2.062756,-3.5569296,-3.4466302,2.7249844,2.2950373,-3.771477,-3.7794864,1.5262893,0.21204498,-5.4217076,basquiat_28,jean-michel-basquiat
-2.313756,-3.737259,-3.2003462,2.8165462,2.4874105,-3.9241793,-4.083832,1.3957256,0.38283005,-5.2276363,basquiat_29,jean-michel-basquiat
-2.3207562,-4.1299653,-3.0394657,2.5831647,2.113479,-3.888473,-4.1114335,1.6448048,0.87486047,-4.7900295,basquiat_3,jean-michel-basquiat
-2.3195236,-3.4727867,-3.2729268,2.7598584,2.076712,-3.8484814,-4.33581,1.5286977,0.026722055,-5.014365,basquiat_30,jean-michel-basquiat
-2.3833172,-3.7803874,-3.0490298,2.5794752,2.592467,-3.9986522,-4.3220987,1.4248822,0.13670985,-5.2152,basquiat_31,jean-michel-basquiat
-2.1411011,-3.4740162,-3.1108673,2.8465881,2.4903274,-3.6331058,-3.7716408,1.3117926,-0.18401289,-5.2255673,basquiat_32,jean-michel-basquiat
-2.1003513,-3.7787318,-3.297589,3.0068743,1.8656015,-3.8433433,-3.9206364,1.5003549,0.07865305,-4.944673,basquiat_33,jean-michel-basquiat
-2.4434717,-3.693114,-3.4059358,2.9158878,2.555966,-3.7790112,-3.9976213,1.7622908,0.3837981,-5.5469346,basquiat_34,jean-michel-basquiat
-2.3776474,-3.4925702,-3.676858,3.1207721,2.208777,-3.5321565,-3.8783975,1.9478219,0.8142889,-5.486499,basquiat_35,jean-michel-basquiat
-2.2027361,-3.9354887,-3.248595,2.7561731,2.5488203,-3.9463286,-4.0184007,1.4711231,0.34149852,-5.414084,basquiat_36,jean-michel-basquiat
-2.380502,-3.8694777,-3.474306,2.9023612,2.426758,-3.980725,-4.2920184,1.7450281,0.6367626,-5.3706203,basquiat_37,jean-michel-basquiat
-2.325722,-3.9458048,-3.1554961,2.7262833,2.308281,-4.012081,-4.4437704,1.6817901,0.50000143,-5.185874,basquiat_38,jean-michel-basquiat
-2.3390949,-3.7865038,-2.969189,2.4328308,2.660902,-3.7316995,-4.0123253,1.5785655,0.088729635,-5.048752,basquiat_39,jean-michel-basquiat
-2.1055388,-3.2863483,-3.5167227,2.819735,1.9476514,-3.5543396,-3.664777,1.7090275,0.32807437,-5.002465,basquiat_4,jean-michel-basquiat
-2.0569212,-3.3009984,-3.6988518,2.4925644,2.4451542,-3.8569243,-4.0905547,1.3157105,0.7883189,-5.347334,basquiat_40,jean-michel-basquiat
-2.2902045,-4.0431604,-3.891927,3.0347774,2.1458201,-4.17509,-4.2655964,1.7928841,0.97555876,-5.6434436,basquiat_41,jean-michel-basquiat
-2.4941382,-3.8227217,-3.800466,3.2101624,2.0715437,-4.2110195,-4.047844,1.7575777,0.9797735,-5.568754,basquiat_5,jean-michel-basquiat
-2.4316387,-3.4117694,-3.3880115,2.761037,2.1849961,-3.6937559,-4.0841656,1.545736,0.357396,-5.244378,basquiat_6,jean-michel-basquiat
-2.2470798,-3.5729403,-3.6487882,2.742622,2.4947205,-3.9795895,-4.151639,1.4830204,0.49358523,-5.64377,basquiat_7,jean-michel-basquiat
-2.0580046,-3.6805215,-3.8393853,2.871109,2.7210178,-3.9333906,-3.9751766,1.4966388,0.47552097,-5.5057154,basquiat_8,jean-michel-basquiat
-2.3153028,-3.538717,-3.347266,2.78647,2.2465715,-3.7849512,-4.0573006,1.6145691,0.1919859,-5.0802436,basquiat_9,jean-michel-basquiat
2.5125983,4.9826097,3.6008997,-2.4652874,-4.263594,5.039816,3.8891091,-1.1634673,0.451562,6.5661755,bassano-f_1,francesco-bassano-le-Jeune
2.787561,4.95042,3.3292768,-2.3407993,-4.130319,4.9950786,3.8554044,-1.4707431,0.5077493,6.421801,bassano-f_10,francesco-bassano-le-Jeune
2.1968966,5.2354574,3.4012756,-2.3876946,-4.225613,4.84273,4.276719,-1.3011487,1.1801535,6.7360682,bassano-f_11,francesco-bassano-le-Jeune
2.3740356,5.4924607,3.4336593,-2.473758,-4.4750886,5.261133,4.5404105,-1.1930999,0.99617815,7.055955,bassano-f_12,francesco-bassano-le-Jeune
2.6900482,5.454116,3.6814716,-2.8062494,-4.20413,5.2701206,4.247086,-1.6172602,0.19285649,6.958263,bassano-f_13,francesco-bassano-le-Jeune
2.3814645,5.291192,3.5827837,-2.4267664,-4.3922386,5.1188245,4.23033,-1.3870957,0.72782016,7.013611,bassano-f_14,francesco-bassano-le-Jeune
2.7838297,4.801807,3.3277886,-2.3916075,-3.9209862,4.7794366,3.8935292,-1.5950406,0.8068061,6.2677407,bassano-f_2,francesco-bassano-le-Jeune
2.4672194,5.14954,3.5759497,-2.5422506,-4.1216693,5.188284,3.904239,-1.3298925,-0.049362786,6.7173796,bassano-f_3,francesco-bassano-le-Jeune
2.4282029,4.892162,3.5257459,-2.4049804,-4.143621,4.7696123,3.8488185,-1.3122888,0.43485025,6.5004263,bassano-f_4,francesco-bassano-le-Jeune
2.4055755,4.771041,3.355587,-2.441969,-3.7160435,4.6265707,3.8539395,-1.4006793,0.40527853,6.17992,bassano-f_5,francesco-bassano-le-Jeune
2.506154,4.8951817,3.3955436,-2.3732831,-4.107211,4.7552586,3.8011286,-1.3245995,0.37297148,6.4703684,bassano-f_6,francesco-bassano-le-Jeune
2.5113392,5.0615253,3.4063976,-2.4519901,-4.0898433,4.98072,4.2066703,-1.2508394,0.54799604,6.6409783,bassano-f_7,francesco-bassano-le-Jeune
2.3860457,5.252103,3.3746316,-2.3091533,-4.340598,5.007938,4.3348103,-1.2219474,0.6407965,6.6893682,bassano-f_8,francesco-bassano-le-Jeune
2.1703928,4.963929,3.7701623,-2.5335214,-4.025881,4.9376917,4.132374,-1.3760694,0.5317859,6.799391,bassano-f_9,francesco-bassano-le-Jeune
2.5908785,6.0168133,3.8725836,-2.8092508,-4.644222,5.4697833,4.6645756,-1.8206785,0.5849659,7.4975567,bassano-j_1,jacopo-da-ponte-dit-bassano
2.999645,5.791151,3.939494,-2.8681345,-4.680569,5.8354597,4.5504675,-1.6177487,0.2610492,7.615289,bassano-j_2,jacopo-da-ponte-dit-bassano
2.5497518,5.613755,3.8754685,-2.5361655,-4.776859,5.370453,4.4522605,-1.5340551,0.71211255,7.524507,bassano-j_3,jacopo-da-ponte-dit-bassano
2.8922188,5.691966,3.6663873,-2.6915853,-4.4821224,5.4245477,4.4077635,-1.722759,0.6074072,7.197502,bassano-j_4,jacopo-da-ponte-dit-bassano
2.5669403,5.75817,4.053405,-2.777473,-4.566604,5.639872,4.4540524,-1.6671929,0.44259375,7.6058626,bassano-j_5,jacopo-da-ponte-dit-bassano
2.8849971,5.6046157,3.966056,-2.7523909,-4.754344,5.6706414,4.3319044,-1.4832406,0.4510954,7.4469004,bassano-j_6,jacopo-da-ponte-dit-bassano
2.6940045,5.5632396,3.9629476,-2.750482,-4.6796327,5.452633,4.485069,-1.3020197,0.5343948,7.316605,bassano-j_7,jacopo-da-ponte-dit-bassano
3.09966,5.4517426,3.7152967,-2.693448,-4.420216,5.380096,4.403233,-1.7741103,0.85062456,7.0839305,bassano-j_8,jacopo-da-ponte-dit-bassano
2.584005,5.689723,3.9587755,-2.816832,-4.5100503,5.508968,4.4928727,-1.4421331,0.05461889,7.381217,bassano-j_9,jacopo-da-ponte-dit-bassano
-0.4179262,-0.79202914,-0.6920345,0.66365105,0.6513623,-0.7754035,-1.1000621,0.32241684,-0.30251622,-1.2205837,bazille_1,frederic-bazille
-0.51085085,-0.6836862,-0.48049498,0.5422546,0.46950915,-0.35108766,-0.45676863,0.499167,0.19327554,-0.8403683,bazille_10,frederic-bazille
-0.58377516,-0.9556248,-0.4693333,0.6130197,0.56601334,-0.20014232,-0.44340998,0.6117861,0.40261802,-0.8598479,bazille_11,frederic-bazille
-0.26639712,-0.9640093,-0.4783979,0.57990956,0.19209322,-0.36640254,-0.5832172,0.6768053,0.38325125,-0.65345395,bazille_12,frederic-bazille
-0.42141864,-0.52382857,-0.72662985,0.7123245,0.3612513,-0.36576086,-0.77755123,0.275031,-0.0030828193,-1.013869,bazille_13,frederic-bazille
-0.51791495,-0.7508401,-0.36163807,0.68008435,0.10775401,-0.42968816,-0.9818562,0.4439694,0.09940559,-0.74479216,bazille_14,frederic-bazille
-0.5217231,-1.0688981,-0.7727327,0.8912722,0.46942905,-0.7197967,-1.2917237,0.66094005,0.01973771,-1.1333318,bazille_15,frederic-bazille
-0.13005373,-0.92457116,-0.89066535,0.88588065,0.16734117,-0.561683,-1.3446826,0.57949334,-0.21931927,-0.9155161,bazille_16,frederic-bazille
-0.09159998,-0.61803335,-0.43727887,0.45047617,0.43805376,-0.63149005,-0.8753945,0.29077625,-0.45515975,-0.7899309,bazille_17,frederic-bazille
-0.28792918,-1.0882441,-0.8388286,0.9535116,0.25181317,-0.700462,-0.9697726,0.8429967,-0.008514546,-1.0328742,bazille_18,frederic-bazille
-0.3216704,-0.5429843,-0.58196586,0.5655947,0.66539955,-0.80260617,-1.1768249,-0.07694024,-0.48476774,-1.0104816,bazille_19,frederic-bazille
-0.30712777,-0.5898785,-0.42189825,0.35904187,0.747051,-0.16561966,-0.22695507,0.3379576,-0.3115422,-0.8797484,bazille_2,frederic-bazille
-0.5663288,-1.0564687,-0.6335803,0.8111423,0.19748953,-0.7161345,-1.1275675,0.5320967,0.14919095,-0.81297624,bazille_20,frederic-bazille
-0.28493494,-0.5089696,-0.57391715,0.66309994,0.59934354,-0.5510782,-0.654269,0.042484317,-0.37483048,-0.79240173,bazille_3,frederic-bazille
-0.23728776,-0.3524764,-0.6690547,0.78103274,0.2228666,-0.51950294,-0.5927586,0.45694828,-0.330447,-0.8021648,bazille_4,frederic-bazille
-0.2487261,-0.9462015,-0.46345985,0.818038,0.6843084,-0.25502768,-1.1402079,0.5392033,-0.5005044,-0.8599065,bazille_5,frederic-bazille
-0.5525967,-1.0522951,-0.4766925,0.64644027,0.7483221,-0.5879236,-0.55029213,0.36782238,-0.32182527,-1.1673619,bazille_6,frederic-bazille
-0.48373812,-0.6166485,-0.6547107,0.7757071,0.40817067,-0.43354723,-0.8251937,0.5259063,-0.13624336,-0.90529555,bazille_7,frederic-bazille
-0.30024502,-0.6036373,-0.5734461,0.6979799,0.16499639,-0.4816575,-0.7187881,0.6079685,-0.07986163,-0.73314273,bazille_8,frederic-bazille
-0.35462457,-1.3797506,-0.66040957,1.0232495,0.28174406,-0.5783418,-1.3595321,0.67662716,-0.17526889,-0.9784509,bazille_9,frederic-bazille
3.6891344,7.185699,4.350677,-3.078782,-5.837031,7.110877,5.9682293,-1.9458821,0.28172675,8.919371,bellini_1,giovanni-bellini
3.457696,6.6847086,4.6972833,-3.3772445,-5.4462447,6.825828,5.494662,-1.7792101,0.49044466,9.024755,bellini_2,giovanni-bellini
3.2303963,6.834697,5.0468493,-3.220749,-5.605605,6.881947,5.641196,-1.6318734,0.6581142,9.114159,bellini_3,giovanni-bellini
3.4281418,6.7240863,4.775065,-3.492031,-5.177724,6.7054267,5.661825,-1.8687085,0.18972231,8.919093,bellini_4,giovanni-bellini
3.2538605,7.0552053,5.0553617,-3.8307133,-5.258869,6.9401183,5.8148594,-1.8778217,0.049279552,9.178753,bellini_5,giovanni-bellini
4.076639,6.98581,4.2275414,-3.3966887,-5.7475553,7.2017407,5.840457,-1.901117,0.3062119,8.973813,bellini_6,giovanni-bellini
3.489938,6.720806,4.605238,-3.5115292,-5.3777566,6.751941,5.538513,-1.6435491,0.45485717,8.977986,bellini_7,giovanni-bellini
-1.508781,-2.0378847,-2.7541437,1.9856715,1.8278145,-2.570367,-2.6003566,0.8735788,0.16195986,-3.908245,bergman_1,anna-eva-bergman
-1.6270514,-2.4011283,-3.1135933,2.3141384,1.8014927,-2.9039943,-2.96565,1.2153472,0.8298301,-4.2463784,bergman_10,anna-eva-bergman
-1.5805937,-2.4594882,-2.7664902,2.296349,1.5394789,-2.562621,-2.5547392,1.2851298,0.1742573,-4.004645,bergman_11,anna-eva-bergman
-1.7348275,-2.6787825,-2.679215,2.3800428,1.8372525,-2.667315,-2.74683,1.4689486,0.202036,-4.067522,bergman_12,anna-eva-bergman
-1.6287936,-2.6911578,-2.69005,2.1602433,2.0362048,-2.7583177,-2.6740332,1.2512839,0.24383813,-4.15478,bergman_13,anna-eva-bergman
-1.5619901,-1.8197827,-2.7857182,1.8313446,1.8546361,-2.4743125,-2.4719405,0.8924555,0.12461434,-3.8716497,bergman_14,anna-eva-bergman
-1.5662392,-2.2430792,-2.7760007,2.1316512,1.634585,-2.4765408,-2.5621226,1.201096,0.18464302,-3.9857101,bergman_15,anna-eva-bergman
-1.4750093,-2.4280763,-2.7789826,2.002301,1.9379554,-2.6905222,-2.599278,0.86194104,0.2870531,-4.014101,bergman_16,anna-eva-bergman
-1.6729181,-2.4275877,-2.4508493,2.1655276,1.7559761,-2.5175285,-2.8395505,1.2075968,-0.03693796,-3.9057221,bergman_17,anna-eva-bergman
-1.7133379,-2.3726127,-2.7485008,2.2640252,1.846204,-2.568783,-2.7048957,1.2275794,0.06759225,-4.10241,bergman_18,anna-eva-bergman
-1.7641267,-2.6030738,-2.7544959,2.1792777,2.0776968,-2.767415,-2.8544106,1.1905693,0.1434532,-4.259144,bergman_19,anna-eva-bergman
-1.69565,-2.0721178,-3.0472903,2.118645,2.167073,-2.4553163,-2.4788454,1.343205,0.3516154,-4.219381,bergman_2,anna-eva-bergman
-1.3304636,-2.4763644,-2.8235643,1.9824135,1.7048461,-2.6700306,-2.7226884,1.2357543,0.2806351,-4.00776,bergman_20,anna-eva-bergman
-1.8303213,-2.5013146,-2.523146,2.2570102,1.900065,-2.5884328,-2.760171,1.1870226,0.00630828,-4.165939,bergman_21,anna-eva-bergman
-1.3721864,-1.9857864,-2.7998757,2.096927,1.7093216,-2.4553943,-2.5172095,1.0676879,0.047088657,-3.9437943,bergman_22,anna-eva-bergman
-1.7610099,-2.0180168,-2.6024253,2.0015545,1.52955,-2.2794502,-2.8720458,1.2309064,0.625052,-3.8446057,bergman_23,anna-eva-bergman
-1.3956529,-1.9609156,-2.671863,1.7858953,2.0245197,-2.3476026,-2.2061229,0.92038435,0.04753043,-3.7358007,bergman_24,anna-eva-bergman
-1.7150923,-2.5498695,-2.9368045,2.3722448,2.04056,-2.721392,-2.8859212,1.2766951,0.32681465,-4.443445,bergman_25,anna-eva-bergman
