painting_id,artist,path,cluster
basquiat_5,jean-michel-basquiat,..\bd-peintres-v6\basquiat - jean-michel-basquiat_1960\basquiat_5.jpg,13
basquiat_6,jean-michel-basquiat,..\bd-peintres-v6\basquiat - jean-michel-basquiat_1960\basquiat_6.jpg,13
basquiat_7,jean-michel-basquiat,..\bd-peintres-v6\basquiat - jean-michel-basquiat_1960\basquiat_7.jpg,13
basquiat_8,jean-michel-basquiat,..\bd-peintres-v6\basquiat - jean-michel-basquiat_1960\basquiat_8.jpg,13
basquiat_9,jean-michel-basquiat,..\bd-peintres-v6\basquiat - jean-michel-basquiat_1960\basquiat_9.jpg,13
bassano-f_1,francesco-bassano-le-Jeune,..\bd-peintres-v6\bassano-f - francesco-bassano-le-Jeune_1549\bassano-f_1.jpg,14
bassano-f_10,francesco-bassano-le-Jeune,..\bd-peintres-v6\bassano-f - francesco-bassano-le-Jeune_1549\bassano-f_10.jpg,14
bassano-f_11,francesco-bassano-le-Jeune,..\bd-peintres-v6\bassano-f - francesco-bassano-le-Jeune_1549\bassano-f_11.jpg,14
bassano-f_12,francesco-bassano-le-Jeune,..\bd-peintres-v6\bassano-f - francesco-bassano-le-Jeune_1549\bassano-f_12.jpg,1
bassano-f_13,francesco-bassano-le-Jeune,..\bd-peintres-v6\bassano-f - francesco-bassano-le-Jeune_1549\bassano-f_13.jpg,1
bassano-f_14,francesco-bassano-le-Jeune,..\bd-peintres-v6\bassano-f - francesco-bassano-le-Jeune_1549\bassano-f_14.jpg,14
bassano-f_2,francesco-bassano-le-Jeune,..\bd-peintres-v6\bassano-f - francesco-bassano-le-Jeune_1549\bassano-f_2.jpg,14
bassano-f_3,francesco-bassano-le-Jeune,..\bd-peintres-v6\bassano-f - francesco-bassano-le-Jeune_1549\bassano-f_3.jpg,14
bassano-f_4,francesco-bassano-le-Jeune,..\bd-peintres-v6\bassano-f - francesco-bassano-le-Jeune_1549\bassano-f_4.jpg,14
bassano-f_5,francesco-bassano-le-Jeune,..\bd-peintres-v6\bassano-f - francesco-bassano-le-Jeune_1549\bassano-f_5.jpg,14
bassano-f_6,francesco-bassano-le-Jeune,..\bd-peintres-v6\bassano-f - francesco-bassano-le-Jeune_1549\bassano-f_6.jpg,14
bassano-f_7,francesco-bassano-le-Jeune,..\bd-peintres-v6\bassano-f - francesco-bassano-le-Jeune_1549\bassano-f_7.jpg,14
bassano-f_8,francesco-bassano-le-Jeune,..\bd-peintres-v6\bassano-f - francesco-bassano-le-Jeune_1549\bassano-f_8.jpg,14
bassano-f_9,francesco-bassano-le-Jeune,..\bd-peintres-v6\bassano-f - francesco-bassano-le-Jeune_1549\bassano-f_9.jpg,14
bassano-j_1,jacopo-da-ponte-dit-bassano,..\bd-peintres-v6\bassano-j - jacopo-da-ponte-dit-bassano_1510\bassano-j_1.jpg,1
bassano-j_2,jacopo-da-ponte-dit-bassano,..\bd-peintres-v6\bassano-j - jacopo-da-ponte-dit-bassano_1510\bassano-j_2.jpg,1
bassano-j_3,jacopo-da-ponte-dit-bassano,..\bd-peintres-v6\bassano-j - jacopo-da-ponte-dit-bassano_1510\bassano-j_3.jpg,1
bassano-j_4,jacopo-da-ponte-dit-bassano,..\bd-peintres-v6\bassano-j - jacopo-da-ponte-dit-bassano_1510\bassano-j_4.jpg,1
bassano-j_5,jacopo-da-ponte-dit-bassano,..\bd-peintres-v6\bassano-j - jacopo-da-ponte-dit-bassano_1510\bassano-j_5.jpg,1
bassano-j_6,jacopo-da-ponte-dit-bassano,..\bd-peintres-v6\bassano-j - jacopo-da-ponte-dit-bassano_1510\bassano-j_6.jpg,1
bassano-j_7,jacopo-da-ponte-dit-bassano,..\bd-peintres-v6\bassano-j - jacopo-da-ponte-dit-bassano_1510\bassano-j_7.jpg,1
bassano-j_8,jacopo-da-ponte-dit-bassano,..\bd-peintres-v6\bassano-j - jacopo-da-ponte-dit-bassano_1510\bassano-j_8.jpg,1
bassano-j_9,jacopo-da-ponte-dit-bassano,..\bd-peintres-v6\bassano-j - jacopo-da-ponte-dit-bassano_1510\bassano-j_9.jpg,1
bazille_1,frederic-bazille,..\bd-peintres-v6\bazille - frederic-bazille_1841\bazille_1.jpg,9
bazille_10,frederic-bazille,..\bd-peintres-v6\bazille - frederic-bazille_1841\bazille_10.jpg,17
bazille_11,frederic-bazille,..\bd-peintres-v6\bazille - frederic-bazille_1841\bazille_11.jpg,17
bazille_12,frederic-bazille,..\bd-peintres-v6\bazille - frederic-bazille_1841\bazille_12.jpg,17
bazille_13,frederic-bazille,..\bd-peintres-v6\bazille - frederic-bazille_1841\bazille_13.jpg,17
bazille_14,frederic-bazille,..\bd-peintres-v6\bazille - frederic-bazille_1841\bazille_14.jpg,17
bazille_15,frederic-bazille,..\bd-peintres-v6\bazille - frederic-bazille_1841\bazille_15.jpg,9
bazille_16,frederic-bazille,..\bd-peintres-v6\bazille - frederic-bazille_1841\bazille_16.jpg,17
bazille_17,frederic-bazille,..\bd-peintres-v6\bazille - frederic-bazille_1841\bazille_17.jpg,17
bazille_18,frederic-bazille,..\bd-peintres-v6\bazille - frederic-bazille_1841\bazille_18.jpg,9
bazille_19,frederic-bazille,..\bd-peintres-v6\bazille - frederic-bazille_1841\bazille_19.jpg,17
bazille_2,frederic-bazille,..\bd-peintres-v6\bazille - frederic-bazille_1841\bazille_2.jpg,17
bazille_20,frederic-bazille,..\bd-peintres-v6\bazille - frederic-bazille_1841\bazille_20.jpg,17
bazille_3,frederic-bazille,..\bd-peintres-v6\bazille - frederic-bazille_1841\bazille_3.jpg,17
bazille_4,frederic-bazille,..\bd-peintres-v6\bazille - frederic-bazille_1841\bazille_4.jpg,17
bazille_5,frederic-bazille,..\bd-peintres-v6\bazille - frederic-bazille_1841\bazille_5.jpg,17
bazille_6,frederic-bazille,..\bd-peintres-v6\bazille - frederic-bazille_1841\bazille_6.jpg,17
bazille_7,frederic-bazille,..\bd-peintres-v6\bazille - frederic-bazille_1841\bazille_7.jpg,17
bazille_8,frederic-bazille,..\bd-peintres-v6\bazille - frederic-bazille_1841\bazille_8.jpg,17
bazille_9,frederic-bazille,..\bd-peintres-v6\bazille - frederic-bazille_1841\bazille_9.jpg,9
bellini_1,giovanni-bellini,..\bd-peintres-v6\bellini - giovanni-bellini_1435\bellini_1.jpg,15
bellini_2,giovanni-bellini,..\bd-peintres-v6\bellini - giovanni-bellini_1435\bellini_2.jpg,15
bellini_3,giovanni-bellini,..\bd-peintres-v6\bellini - giovanni-bellini_1435\bellini_3.jpg,15
bellini_4,giovanni-bellini,..\bd-peintres-v6\bellini - giovanni-bellini_1435\bellini_4.jpg,15
bellini_5,giovanni-bellini,..\bd-peintres-v6\bellini - giovanni-bellini_1435\bellini_5.jpg,15
bellini_6,giovanni-bellini,..\bd-peintres-v6\bellini - giovanni-bellini_1435\bellini_6.jpg,15
bellini_7,giovanni-bellini,..\bd-peintres-v6\bellini - giovanni-bellini_1435\bellini_7.jpg,15
bergman_1,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_1.jpg,18
bergman_10,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_10.jpg,18
bergman_11,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_11.jpg,18
bergman_12,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_12.jpg,18
bergman_13,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_13.jpg,18
bergman_14,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_14.jpg,18
bergman_15,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_15.jpg,18
bergman_16,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_16.jpg,18
bergman_17,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_17.jpg,18
bergman_18,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_18.jpg,18
bergman_19,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_19.jpg,18
bergman_2,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_2.jpg,18
bergman_20,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_20.jpg,18
bergman_21,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_21.jpg,18
bergman_22,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_22.jpg,18
bergman_23,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_23.jpg,18
bergman_24,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_24.jpg,18
bergman_25,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_25.jpg,18
bergman_26,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_26.jpg,18
bergman_27,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_27.jpg,18
bergman_28,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_28.jpg,18
bergman_29,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_29.jpg,18
bergman_3,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_3.jpg,18
bergman_30,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_30.jpg,18
bergman_31,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_31.jpg,18
bergman_32,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_32.jpg,18
bergman_33,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_33.jpg,18
bergman_34,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_34.jpg,18
bergman_35,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_35.jpg,18
bergman_36,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_36.jpg,18
bergman_37,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_37.jpg,18
bergman_38,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_38.jpg,18
bergman_39,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_39.jpg,18
bergman_4,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_4.jpg,18
bergman_40,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_40.jpg,18
bergman_41,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_41.jpg,18
bergman_42,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_42.jpg,18
bergman_43,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_43.jpg,18
bergman_44,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_44.jpg,18
bergman_45,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_45.jpg,18
bergman_46,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_46.jpg,8
bergman_47,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_47.jpg,18
bergman_48,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_48.jpg,18
bergman_49,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_49.jpg,18
bergman_5,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_5.jpg,18
bergman_50,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_50.jpg,18
bergman_51,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_51.jpg,18
bergman_52,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_52.jpg,18
bergman_53,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_53.jpg,18
bergman_54,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_54.jpg,18
bergman_6,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_6.jpg,18
bergman_7,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_7.jpg,18
bergman_8,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_8.jpg,18
bergman_9,anna-eva-bergman,..\bd-peintres-v6\bergman - anna-eva-bergman_1909\bergman_9.jpg,18
bernard_1,emile-bernard,..\bd-peintres-v6\bernard - emile-bernard_1868\bernard_1.jpg,0
bernard_10,emile-bernard,..\bd-peintres-v6\bernard - emile-bernard_1868\bernard_10.jpg,0
bernard_11,emile-bernard,..\bd-peintres-v6\bernard - emile-bernard_1868\bernard_11.jpg,0
bernard_12,emile-bernard,..\bd-peintres-v6\bernard - emile-bernard_1868\bernard_12.jpg,0
bernard_13,emile-bernard,..\bd-peintres-v6\bernard - emile-bernard_1868\bernard_13.jpg,0
bernard_14,emile-bernard,..\bd-peintres-v6\bernard - emile-bernard_1868\bernard_14.jpg,0
bernard_15,emile-bernard,..\bd-peintres-v6\bernard - emile-bernard_1868\bernard_15.jpg,0
bernard_16,emile-bernard,..\bd-peintres-v6\bernard - emile-bernard_1868\bernard_16.jpg,0
bernard_17,emile-bernard,..\bd-peintres-v6\bernard - emile-bernard_1868\bernard_17.jpg,0
bernard_18,emile-bernard,..\bd-peintres-v6\bernard - emile-bernard_1868\bernard_18.jpg,9
bernard_19,emile-bernard,..\bd-peintres-v6\bernard - emile-bernard_1868\bernard_19.jpg,0
bernard_2,emile-bernard,..\bd-peintres-v6\bernard - emile-bernard_1868\bernard_2.jpg,9
bernard_20,emile-bernard,..\bd-peintres-v6\bernard - emile-bernard_1868\bernard_20.jpg,0
bernard_21,emile-bernard,..\bd-peintres-v6\bernard - emile-bernard_1868\bernard_21.jpg,0
bernard_22,emile-bernard,..\bd-peintres-v6\bernard - emile-bernard_1868\bernard_22.jpg,0
bernard_23,emile-bernard,..\bd-peintres-v6\bernard - emile-bernard_1868\bernard_23.jpg,0
bernard_24,emile-bernard,..\bd-peintres-v6\bernard - emile-bernard_1868\bernard_24.jpg,0
bernard_25,emile-bernard,..\bd-peintres-v6\bernard - emile-bernard_1868\bernard_25.jpg,0
bernard_3,emile-bernard,..\bd-peintres-v6\bernard - emile-bernard_1868\bernard_3.jpg,0
bernard_4,emile-bernard,..\bd-peintres-v6\bernard - emile-bernard_1868\bernard_4.jpg,9
bernard_5,emile-bernard,..\bd-peintres-v6\bernard - emile-bernard_1868\bernard_5.jpg,0
bernard_6,emile-bernard,..\bd-peintres-v6\bernard - emile-bernard_1868\bernard_6.jpg,0
bernard_7,emile-bernard,..\bd-peintres-v6\bernard - emile-bernard_1868\bernard_7.jpg,0
bernard_8,emile-bernard,..\bd-peintres-v6\bernard - emile-bernard_1868\bernard_8.jpg,0
bernard_9,emile-bernard,..\bd-peintres-v6\bernard - emile-bernard_1868\bernard_9.jpg,0
blake_1,william-blake,..\bd-peintres-v6\blake - william-blake_1827\blake_1.jpg,4
blake_10,william-blake,..\bd-peintres-v6\blake - william-blake_1827\blake_10.jpg,4
blake_11,william-blake,..\bd-peintres-v6\blake - william-blake_1827\blake_11.jpg,4
blake_12,william-blake,..\bd-peintres-v6\blake - william-blake_1827\blake_12.jpg,4
blake_13,william-blake,..\bd-peintres-v6\blake - william-blake_1827\blake_13.jpg,17
blake_14,william-blake,..\bd-peintres-v6\blake - william-blake_1827\blake_14.jpg,4
blake_15,william-blake,..\bd-peintres-v6\blake - william-blake_1827\blake_15.jpg,4
blake_16,william-blake,..\bd-peintres-v6\blake - william-blake_1827\blake_16.jpg,4
blake_17,william-blake,..\bd-peintres-v6\blake - william-blake_1827\blake_17.jpg,4
blake_18,william-blake,..\bd-peintres-v6\blake - william-blake_1827\blake_18.jpg,4
blake_19,william-blake,..\bd-peintres-v6\blake - william-blake_1827\blake_19.jpg,4
blake_2,william-blake,..\bd-peintres-v6\blake - william-blake_1827\blake_2.jpg,4
blake_20,william-blake,..\bd-peintres-v6\blake - william-blake_1827\blake_20.jpg,4
blake_21,william-blake,..\bd-peintres-v6\blake - william-blake_1827\blake_21.jpg,4
blake_3,william-blake,..\bd-peintres-v6\blake - william-blake_1827\blake_3.jpg,17
blake_4,william-blake,..\bd-peintres-v6\blake - william-blake_1827\blake_4.jpg,17
blake_5,william-blake,..\bd-peintres-v6\blake - william-blake_1827\blake_5.jpg,4
blake_6,william-blake,..\bd-peintres-v6\blake - william-blake_1827\blake_6.jpg,17
blake_7,william-blake,..\bd-peintres-v6\blake - william-blake_1827\blake_7.jpg,4
blake_8,william-blake,..\bd-peintres-v6\blake - william-blake_1827\blake_8.jpg,4
blake_9,william-blake,..\bd-peintres-v6\blake - william-blake_1827\blake_9.jpg,4
blanchard_1,maria-blanchard,..\bd-peintres-v6\blanchard - maria-blanchard_1881\blanchard_1.jpg,19
blanchard_2,maria-blanchard,..\bd-peintres-v6\blanchard - maria-blanchard_1881\blanchard_2.jpg,19
blanchard_3,maria-blanchard,..\bd-peintres-v6\blanchard - maria-blanchard_1881\blanchard_3.jpg,16
blanchard_4,maria-blanchard,..\bd-peintres-v6\blanchard - maria-blanchard_1881\blanchard_4.jpg,19
blanchard_5,maria-blanchard,..\bd-peintres-v6\blanchard - maria-blanchard_1881\blanchard_5.jpg,19
blanchard_6,maria-blanchard,..\bd-peintres-v6\blanchard - maria-blanchard_1881\blanchard_6.jpg,19
blanchard_7,maria-blanchard,..\bd-peintres-v6\blanchard - maria-blanchard_1881\blanchard_7.jpg,19
blanchard_8,maria-blanchard,..\bd-peintres-v6\blanchard - maria-blanchard_1881\blanchard_8.jpg,19
blanchard_9,maria-blanchard,..\bd-peintres-v6\blanchard - maria-blanchard_1881\blanchard_9.jpg,19
bocklin_1,arnold-bocklin,..\bd-peintres-v6\bocklin - arnold-bocklin_1827\bocklin_1.jpg,17
bocklin_2,arnold-bocklin,..\bd-peintres-v6\bocklin - arnold-bocklin_1827\bocklin_2.jpg,4
bocklin_3,arnold-bocklin,..\bd-peintres-v6\bocklin - arnold-bocklin_1827\bocklin_3.jpg,4
bocklin_4,arnold-bocklin,..\bd-peintres-v6\bocklin - arnold-bocklin_1827\bocklin_4.jpg,4
bocklin_5,arnold-bocklin,..\bd-peintres-v6\bocklin - arnold-bocklin_1827\bocklin_5.jpg,4
bocklin_6,arnold-bocklin,..\bd-peintres-v6\bocklin - arnold-bocklin_1827\bocklin_6.jpg,4
bocklin_7,arnold-bocklin,..\bd-peintres-v6\bocklin - arnold-bocklin_1827\bocklin_7.jpg,17
bocklin_8,arnold-bocklin,..\bd-peintres-v6\bocklin - arnold-bocklin_1827\bocklin_8.jpg,4
bocklin_9,arnold-bocklin,..\bd-peintres-v6\bocklin - arnold-bocklin_1827\bocklin_9.jpg,4
boilly_1,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_1.jpg,10
boilly_10,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_10.jpg,10
boilly_11,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_11.jpg,10
boilly_12,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_12.jpg,10
boilly_13,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_13.jpg,10
boilly_14,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_14.jpg,10
boilly_15,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_15.jpg,10
boilly_16,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_16.jpg,10
boilly_17,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_17.jpg,10
boilly_18,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_18.jpg,10
boilly_19,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_19.jpg,10
boilly_2,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_2.jpg,10
boilly_20,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_20.jpg,2
boilly_21,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_21.jpg,10
boilly_22,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_22.jpg,10
boilly_23,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_23.jpg,10
boilly_24,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_24.jpg,10
boilly_25,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_25.jpg,10
boilly_26,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_26.jpg,10
boilly_27,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_27.jpg,10
boilly_28,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_28.jpg,10
boilly_29,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_29.jpg,10
boilly_3,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_3.jpg,10
boilly_30,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_30.jpg,10
boilly_31,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_31.jpg,10
boilly_32,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_32.jpg,10
boilly_33,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_33.jpg,2
boilly_35,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_35.jpg,10
boilly_36,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_36.jpg,10
boilly_37,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_37.jpg,10
boilly_4,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_4.jpg,10
boilly_5,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_5.jpg,10
boilly_6,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_6.jpg,10
boilly_7,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_7.jpg,10
boilly_8,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_8.jpg,10
boilly_9,louis-leopold-boilly,..\bd-peintres-v6\boilly - louis-leopold-boilly_1761\boilly_9.jpg,10
boldini_1,giovanni-boldini,..\bd-peintres-v6\boldini - giovanni-boldini_1842\boldini_1.jpg,9
boldini_10,giovanni-boldini,..\bd-peintres-v6\boldini - giovanni-boldini_1842\boldini_10.jpg,17
boldini_11,giovanni-boldini,..\bd-peintres-v6\boldini - giovanni-boldini_1842\boldini_11.jpg,17
boldini_12,giovanni-boldini,..\bd-peintres-v6\boldini - giovanni-boldini_1842\boldini_12.jpg,17
boldini_13,giovanni-boldini,..\bd-peintres-v6\boldini - giovanni-boldini_1842\boldini_13.jpg,9
boldini_14,giovanni-boldini,..\bd-peintres-v6\boldini - giovanni-boldini_1842\boldini_14.jpg,17
boldini_15,giovanni-boldini,..\bd-peintres-v6\boldini - giovanni-boldini_1842\boldini_15.jpg,17
boldini_16,giovanni-boldini,..\bd-peintres-v6\boldini - giovanni-boldini_1842\boldini_16.jpg,17
boldini_17,giovanni-boldini,..\bd-peintres-v6\boldini - giovanni-boldini_1842\boldini_17.jpg,17
boldini_18,giovanni-boldini,..\bd-peintres-v6\boldini - giovanni-boldini_1842\boldini_18.jpg,9
boldini_19,giovanni-boldini,..\bd-peintres-v6\boldini - giovanni-boldini_1842\boldini_19.jpg,17
boldini_2,giovanni-boldini,..\bd-peintres-v6\boldini - giovanni-boldini_1842\boldini_2.jpg,9
boldini_20,giovanni-boldini,..\bd-peintres-v6\boldini - giovanni-boldini_1842\boldini_20.jpg,17
